geoarea,researcher,col_name,question,selection,region,subregion,sids,economy_sids,income_group_wb,survey,research, [FC], [HFC], [A], [PS], [FO], [CID], [RO], [MR], [CO], [CR], [GDL], [FR], [AR], [SP], [PT], [BD],research_tech,research_tech_clean,research_CID,research_org,research_org_clean
Greenland,Lira,Q24_navigation,Q24,Yes,Northern America,Northern America,,Developed,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Greenland,Lira,Q24_o2,Q24,Yes [CID],Northern America,Northern America,,Developed,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Greenland,Lira,Q29_gis,Q29,Yes,Northern America,Northern America,,Developed,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q18_rov,Q18,Yes [HFC],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Grenada,Lira,Q24_ctd,Q24,Yes [HFC],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Grenada,Lira,Q24_imaging,Q24,Yes [HFC],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Grenada,Lira,Q24_mapping,Q24,Yes [HFC],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Grenada,Lira,Q24_o2,Q24,Yes [FC],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Grenada,Lira,Q29_ml,Q29,"Yes , [FC] [CID]",Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,1,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Grenada,Lira,Q10_conservation,Q10,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q10_construction,Q10,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q10_fisheries,Q10,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q10_research,Q10,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q10_shipping,Q10,Yes [CID],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q10_tourism,Q10,Yes [CID],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q10_transport,Q10,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q13_fishing,Q13,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q13_other,Q13,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q13_recreational,Q13,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q13_traditional,Q13,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q18_auv,Q18,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q24_water_sampling,Q24,Yes [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q29_cloud,Q29,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q29_data_management,Q29,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q29_gis,Q29,Yes [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Grenada,Lira,Q29_sequencing,Q29,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q13_navy,Q13,Yes [FC] [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,0,,,
Guadeloupe,Cambronero,Q24_mapping,Q24,Yes [FC] [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,0,,,
Guadeloupe,Cambronero,Q10_aquaculture,Q10,Yes [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q10_conservation,Q10,Yes [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q10_construction,Q10,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q10_fisheries,Q10,Yes [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q10_research,Q10,Yes [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q10_shipping,Q10,Yes [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q10_tourism,Q10,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q10_transport,Q10,Yes [FR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q13_fishing,Q13,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q13_other,Q13,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q13_recreational,Q13,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q24_ctd,Q24,Yes [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q24_navigation,Q24,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q29_cloud,Q29,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q29_gis,Q29,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q29_ml,Q29,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guadeloupe,Cambronero,Q29_sequencing,Q29,Yes,Latin America and the Caribbean,Caribbean,SIDS,SIDS,Not classified,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_offshore_oil,Q10,Yes [FC],Oceania,Micronesia,SIDS,SIDS,High income,,research,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Guam,Chung,Q10_aquaculture,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_biotechnology,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_conservation,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_fisheries,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_renewable_energy,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_research,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_safety,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_shipping,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_tourism,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q10_transport,Q10,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q13_cruise,Q13,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q13_navy,Q13,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q13_other,Q13,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q13_recreational,Q13,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q13_research,Q13,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q13_traditional,Q13,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q18_bruv,Q18,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q18_rov,Q18,"Yes, Yes",Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q18_tow_sleds,Q18,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q24_ctd,Q24,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q24_eDNA,Q24,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q24_imaging,Q24,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q24_mapping,Q24,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q24_navigation,Q24,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q24_o2,Q24,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q24_water_sampling,Q24,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q29_cloud,Q29,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q29_data_management,Q29,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q29_data_storage,Q29,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q29_data_viz,Q29,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q29_gis,Q29,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guam,Chung,Q29_sequencing,Q29,Yes,Oceania,Micronesia,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q24_ctd,Q24,Yes [FC],Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,,,
Guatemala,Cambronero,Q10_aquaculture,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_biotechnology,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_conservation,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_construction,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_fisheries,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_safety,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_shipping,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_tourism,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q10_transport,Q10,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q13_cruise,Q13,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q13_fishing,Q13,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q13_navy,Q13,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q13_other,Q13,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q13_recreational,Q13,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q13_research,Q13,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
Guatemala,Cambronero,Q24_mapping,Q24,Yes,Latin America and the Caribbean,Central America,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,,,
